DSH[K],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
1.454545455,0.590909091,2991895.853,1189422.989,9748.492019,8198.875422,1680.329522,5.801535884,4.879325939,0.032203977,0.032203977,1.454545455,-11.03695722
1.363636364,0.590909091,2992264.174,1189364.006,9749.646261,8200.77216,1680.542875,5.80148618,4.879835132,0.032224779,0.032224779,1.363636364,-11.03807425
1.272727273,0.590909091,2992633.028,1189304.912,9750.802216,8202.671261,1680.756208,5.801437574,4.880345659,0.032245635,0.032245635,1.272727273,-11.0391842
9.363636364,0.372727273,2816201.527,1212245.717,9036.561288,7523.503525,1557.646246,5.801420773,4.830046324,0.031040403,0.031040403,9.363636364,0
6.909090909,0.581818182,2960850.631,1188871.04,9642.508356,8055.811081,1662.098704,5.801405375,4.846770569,0.030939691,0.030939691,6.909090909,-10.70243895
1.181818182,0.590909091,2993002.429,1189245.714,9751.959904,8204.572636,1680.969526,5.801390063,4.880857452,0.032266545,0.032266545,1.181818182,-11.04028658
1.090909091,0.590909091,2993372.377,1189186.408,9753.119286,8206.476348,1681.182826,5.801343634,4.881370557,0.032287509,0.032287509,1.090909091,-11.04138134
1,0.590909091,2993742.873,1189126.994,9754.280376,8208.382375,1681.396106,5.801298302,4.881884967,0.032308528,0.032308528,1,-11.0424684
8.727272727,0.572727273,2944804.895,1186715.575,9586.951105,7992.253919,1652.562727,5.801263061,4.836278701,0.030504103,0.030504103,8.727272727,-10.41413974
7,0.581818182,2960456.512,1188806.398,9640.703547,8053.331064,1661.881241,5.801078508,4.845912493,0.030918617,0.030918617,7,-10.70124782
7.090909091,0.581818182,2960062.783,1188741.52,9638.899439,8050.85215,1661.66388,5.800751619,4.845054556,0.030897583,0.030897583,7.090909091,-10.70004867
8.818181818,0.572727273,2944383.937,1186563.611,9584.647196,7989.306203,1652.346251,5.800628765,4.835128349,0.03048164,0.03048164,8.818181818,-10.41321565
7.181818182,0.581818182,2959669.444,1188676.407,9637.096034,8048.374336,1661.446622,5.800424705,4.844196755,0.030876588,0.030876588,7.181818182,-10.69884156
7.272727273,0.581818182,2959276.492,1188611.059,9635.293331,8045.897622,1661.229469,5.800097765,4.843339088,0.030855633,0.030855633,7.272727273,-10.69762651
8.909090909,0.572727273,2943963.211,1186411.164,9582.342241,7986.357875,1652.129882,5.799993298,4.833977016,0.03045921,0.03045921,8.909090909,-10.4122811
7.363636364,0.581818182,2958883.927,1188545.478,9633.49133,8043.422006,1661.012421,5.799770794,4.842481551,0.030834716,0.030834716,7.363636364,-10.69640357
3.454545455,0.590909091,2983471.437,1189780.635,9717.468751,8151.976415,1675.568481,5.799505579,4.865200384,0.031734218,0.031734218,3.454545455,-11.01147242
7.454545455,0.581818182,2958491.748,1188479.663,9631.690029,8040.947485,1660.795479,5.79944379,4.84162414,0.030813838,0.030813838,7.454545455,-10.69517278
3.545454545,0.590909091,2983089.999,1189786.329,9716.016777,8149.811863,1675.35186,5.799388779,4.864537449,0.031713195,0.031713195,3.545454545,-11.01023956
9,0.572727273,2943542.718,1186258.235,9580.036241,7983.408934,1651.913618,5.799356658,4.832824698,0.030436812,0.030436812,9,-10.41133613
3.636363636,0.590909091,2982709.05,1189791.893,9714.566319,8147.649281,1675.135283,5.799272702,4.863875391,0.03169222,0.03169222,3.636363636,-11.00899917
3.727272727,0.590909091,2982328.586,1189797.322,9713.117351,8145.488686,1674.918751,5.799157329,4.863214219,0.031671293,0.031671293,3.727272727,-11.00775131
7.545454545,0.581818182,2958099.952,1188413.616,9629.889432,8038.474055,1660.578644,5.799116751,4.840766851,0.030792998,0.030792998,7.545454545,-10.69393419
3.818181818,0.590909091,2981948.608,1189802.62,9711.669893,8143.330062,1674.702266,5.799042665,4.862553915,0.031650414,0.031650414,3.818181818,-11.00649602
3.909090909,0.590909091,2981569.115,1189807.789,9710.223957,8141.173394,1674.48583,5.798928712,4.861894468,0.031629582,0.031629582,3.909090909,-11.00523336
4,0.590909091,2981190.103,1189812.822,9708.779502,8139.018726,1674.269444,5.79881544,4.8612359,0.031608797,0.031608797,4,-11.0039634
7.636363636,0.581818182,2957708.54,1188347.336,9628.089537,8036.001713,1660.361917,5.798789673,4.83990968,0.030772197,0.030772197,7.636363636,-10.69268783
9.090909091,0.572727273,2943122.457,1186104.824,9577.729199,7980.459383,1651.697462,5.798718844,4.831671396,0.030414446,0.030414446,9.090909091,-10.41038076
4.090909091,0.590909091,2980811.575,1189817.728,9707.336585,8136.865994,1674.053109,5.798702879,4.860578167,0.031588059,0.031588059,4.090909091,-11.00268618
4.181818182,0.590909091,2980433.526,1189822.501,9705.895163,8134.715245,1673.836828,5.798590997,4.859921294,0.031567368,0.031567368,4.181818182,-11.00140176
4.272727273,0.590909091,2980055.956,1189827.142,9704.455247,8132.566463,1673.620602,5.798479796,4.859265267,0.031546724,0.031546724,4.272727273,-11.0001102
7.727272727,0.581818182,2957317.51,1188280.824,9626.290344,8033.530457,1660.145298,5.798462555,4.839052623,0.030751435,0.030751435,7.727272727,-10.69143374
4.363636364,0.590909091,2979678.863,1189831.653,9703.016837,8130.419644,1673.404432,5.798369271,4.858610081,0.031526126,0.031526126,4.363636364,-10.99881154
7.818181818,0.581818182,2956926.85,1188214.079,9624.491868,8031.060306,1659.928781,5.798135425,4.83819571,0.03073071,0.03073071,7.818181818,-10.69017234
9.181818182,0.572727273,2942702.426,1185950.93,9575.421107,7977.509226,1651.481414,5.798079849,4.83051711,0.030392112,0.030392112,9.181818182,-10.40941503
4.454545455,0.590909091,2979446.593,1189835.846,9701.677263,8128.27784,1673.282615,5.797990835,4.857683794,0.031505568,0.031505568,4.454545455,-10.99959485
9.454545455,0.372727273,2815391.854,1211052.041,9030.465932,7516.957239,1557.521038,5.797973646,4.826231591,0.030990561,0.030990561,9.454545455,0
4.545454545,0.590909091,2979066.969,1189840.094,9700.239538,8126.134914,1673.064302,5.79788806,4.857036819,0.031485062,0.031485062,4.545454545,-10.99823269
7.909090909,0.581818182,2956536.58,1188147.105,9622.694076,8028.591213,1659.71238,5.797808217,4.837338871,0.030710023,0.030710023,7.909090909,-10.68890291
4.636363636,0.590909091,2978687.833,1189844.216,9698.803347,8123.993915,1672.846057,5.797785938,4.856390629,0.031464601,0.031464601,4.636363636,-10.99686372
4.727272727,0.590909091,2978309.184,1189848.207,9697.368663,8121.854872,1672.627884,5.797684443,4.855745231,0.031444186,0.031444186,4.727272727,-10.99548809
4.818181818,0.590909091,2977931.02,1189852.07,9695.935501,8119.717762,1672.409783,5.797583583,4.855100614,0.031423816,0.031423816,4.818181818,-10.99410579
4.909090909,0.590909091,2977553.338,1189855.802,9694.503836,8117.582604,1672.191754,5.797483339,4.854456783,0.03140349,0.03140349,4.909090909,-10.99271689
8,0.581818182,2956146.688,1188079.902,9620.896991,8026.123192,1659.49609,5.797480963,4.836482134,0.030689374,0.030689374,8,-10.68762586
9.272727273,0.572727273,2942282.626,1185796.56,9573.112002,7974.558458,1651.265474,5.797439692,4.829361833,0.03036981,0.03036981,9.272727273,-10.40843897
5,0.590909091,2977176.137,1189859.403,9693.073668,8115.449389,1671.9738,5.797383707,4.853813731,0.031383209,0.031383209,5,-10.99132143
9.545454545,0.372727273,2814958.796,1210737.539,9028.499819,7514.349372,1557.347844,5.79735597,4.825093766,0.030963693,0.030963693,9.545454545,0
5.090909091,0.590909091,2976799.415,1189862.875,9691.645002,8113.318109,1671.755921,5.797284686,4.85317145,0.031362973,0.031362973,5.090909091,-10.98991946
5.181818182,0.590909091,2976423.172,1189866.219,9690.217846,8111.188745,1671.538119,5.797186277,4.852529925,0.03134278,0.03134278,5.181818182,-10.98851103
8.090909091,0.581818182,2955757.172,1188012.467,9619.100591,8023.656252,1659.279911,5.797153649,4.835625502,0.030668762,0.030668762,8.090909091,-10.68634124
5.272727273,0.590909091,2976047.405,1189869.435,9688.792189,8109.061301,1671.320395,5.797088469,4.851889157,0.031322632,0.031322632,5.272727273,-10.98709618
5.363636364,0.590909091,2975672.113,1189872.523,9687.368028,8106.93577,1671.102749,5.796991259,4.851249138,0.031302527,0.031302527,5.363636364,-10.98567496
5.454545455,0.590909091,2975297.293,1189875.484,9685.945362,8104.812146,1670.885183,5.796894642,4.850609863,0.031282466,0.031282466,5.454545455,-10.9842474
8.181818182,0.581818182,2955368.034,1187944.808,9617.304918,8021.190367,1659.063844,5.796826298,4.834768956,0.030648188,0.030648188,8.181818182,-10.68504909
5.545454545,0.590909091,2974922.945,1189878.317,9684.524184,8102.690424,1670.667697,5.796798611,4.849971325,0.031262448,0.031262448,5.545454545,-10.98281356
9.363636364,0.572727273,2941863.044,1185641.705,9570.801857,7971.607109,1651.049637,5.796798377,4.828205602,0.03034754,0.03034754,9.363636364,-10.40745302
9.636363636,0.372727273,2814525.819,1210422.17,9026.528576,7511.736858,1557.174842,5.796734146,4.823952107,0.030936855,0.030936855,9.636363636,0
5.636363636,0.590909091,2974549.066,1189881.026,9683.104505,8100.570583,1670.450293,5.796703169,4.849333511,0.031242473,0.031242473,5.636363636,-10.98137347
5.727272727,0.590909091,2974175.655,1189883.607,9681.686304,8098.452634,1670.232971,5.796608301,4.848696424,0.031222541,0.031222541,5.727272727,-10.97992717
5.818181818,0.590909091,2973802.709,1189886.063,9680.269587,8096.336559,1670.015733,5.796514008,4.848060052,0.031202651,0.031202651,5.818181818,-10.97847472
8.272727273,0.581818182,2954979.27,1187876.919,9615.509937,8018.72555,1658.847888,5.796498887,4.833912505,0.030627651,0.030627651,8.272727273,-10.68374943
5.909090909,0.590909091,2973430.224,1189888.39,9678.85432,8094.222381,1669.798578,5.796420268,4.847424407,0.031182804,0.031182804,5.909090909,-10.97701614
6,0.590909091,2973058.195,1189890.596,9677.44058,8092.110048,1669.581502,5.796327143,4.846789472,0.031162998,0.031162998,6,-10.97555186
9.454545455,0.572727273,2941443.7,1185486.373,9568.490611,7968.655128,1650.833864,5.796156002,4.8270485,0.030325302,0.030325302,9.454545455,-10.40645637
6.090909091,0.590909091,2972707.463,1189898.849,9675.94144,8089.898996,1669.376578,5.796140646,4.846059961,0.0311434,0.0311434,6.090909091,-10.97202185
9.727272727,0.372727273,2814092.922,1210105.936,9024.552211,7509.119697,1557.002031,5.796108181,4.822806615,0.030910046,0.030910046,9.727272727,0
8.454545455,0.581818182,2954202.857,1187740.457,9611.922053,8013.799101,1658.416316,5.795843878,4.832199866,0.030586687,0.030586687,8.454545455,-10.68112777
9.545454545,0.572727273,2941024.584,1185330.561,9566.178371,7965.702543,1650.618242,5.795512328,4.825890288,0.030303096,0.030303096,9.545454545,-10.4054495
9.818181818,0.372727273,2813660.104,1209788.837,9022.570726,7506.497888,1556.829413,5.795478073,4.82165729,0.030883266,0.030883266,9.818181818,0
9.636363636,0.572727273,2940605.694,1185174.269,9563.865092,7962.749354,1650.402729,5.794867472,4.824731087,0.03028092,0.03028092,9.636363636,-10.40443242
9.909090909,0.372727273,2813227.364,1209470.873,9020.584121,7503.871432,1556.656987,5.794843822,4.82050413,0.030856515,0.030856515,9.909090909,0
9.727272727,0.572727273,2940187.031,1185017.502,9561.550793,7959.795562,1650.187326,5.794221444,4.823570897,0.030258776,0.030258776,9.727272727,-10.40340517
10,0.372727273,2812794.7,1209152.043,9018.592399,7501.240332,1556.484752,5.794205428,4.819347136,0.030829793,0.030829793,10,0
9.818181818,0.572727273,2939768.592,1184860.256,9559.235458,7956.841168,1649.972034,5.793574231,4.822409716,0.030236663,0.030236663,9.818181818,-10.40236778
2.181818182,0.436363636,2877546.652,1205651.169,9410.584471,7929.354702,1624.423707,5.793183411,4.881334019,0.032478616,0.032478616,2.181818182,-3.913522785
9.909090909,0.572727273,2939350.377,1184702.533,9556.919091,7953.886174,1649.756852,5.792925835,4.821247545,0.030214581,0.030214581,9.909090909,-10.40132026
8.363636364,0.581818182,2954158.681,1186923.905,9607.904031,8010.745406,1658.578614,5.792854163,4.829885865,0.030583926,0.030583926,8.363636364,-10.68301027
6.181818182,0.590909091,2971899.76,1188992.654,9668.529707,8082.090168,1669.105499,5.792641457,4.84216856,0.031099364,0.031099364,6.181818182,-10.97121206
6.272727273,0.590909091,2971501.657,1188930.882,9666.703383,8079.585385,1668.887036,5.792305395,4.841301544,0.031078002,0.031078002,6.272727273,-10.96981657
10,0.572727273,2938932.385,1184544.336,9554.601703,7950.930578,1649.541781,5.792276264,4.820084383,0.03019253,0.03019253,10,-10.40026262
6.363636364,0.590909091,2971103.945,1188868.87,9664.877679,8077.081745,1668.668549,5.791969704,4.840435059,0.031056682,0.031056682,6.363636364,-10.96841308
6.454545455,0.590909091,2970706.63,1188806.617,9663.052809,8074.579253,1668.45025,5.79163377,4.839568489,0.031035402,0.031035402,6.454545455,-10.96700171
8.545454545,0.581818182,2953304.754,1186625.662,9603.259456,8004.816519,1658.137963,5.79159254,4.827593782,0.030538846,0.030538846,8.545454545,-10.68045884
5.454545455,0.363636364,2828049.91,1223678.131,9040.111844,7559.826671,1560.920603,5.791525736,4.843184629,0.032195268,0.032195268,5.454545455,5.68E-14
6.545454545,0.590909091,2970309.707,1188744.124,9661.228675,8072.077906,1668.232042,5.791297871,4.838702112,0.031014162,0.031014162,6.545454545,-10.96558248
5.363636364,0.363636364,2828381.004,1223724.592,9040.727481,7561.160068,1561.110067,5.791217207,4.84345097,0.032217459,0.032217459,5.363636364,5.68E-14
3.363636364,0.6,2992446.394,1190246.736,9736.285353,8165.901289,1681.262636,5.791055569,4.857005153,0.031768272,0.031768272,3.363636364,-11.27118866
3.272727273,0.6,2992804.964,1190189.146,9737.417174,8167.764137,1681.4758,5.79099454,4.857497289,0.031787983,0.031787983,3.272727273,-11.27267474
6.636363636,0.590909091,2969913.175,1188681.391,9659.40528,8069.577707,1668.013928,5.790962004,4.837835927,0.030992963,0.030992963,6.636363636,-10.96415544
8.636363636,0.581818182,2952878.148,1186475.804,9600.935651,8001.851248,1657.917791,5.790960025,4.826446337,0.030516356,0.030516356,8.636363636,-10.67916803
3.181818182,0.6,2993164.038,1190131.452,9738.55085,8169.629196,1681.68913,5.790934053,4.85799013,0.031807741,0.031807741,3.181818182,-11.27415506
5.272727273,0.363636364,2828712.556,1223771.058,9041.34257,7562.493252,1561.299628,5.790908039,4.843716808,0.032239701,0.032239701,5.272727273,0
3.090909091,0.6,2993523.609,1190073.655,9739.686064,8171.496471,1681.902303,5.790875039,4.85848462,0.031827547,0.031827547,3.090909091,-11.27562945
3,0.6,2993883.684,1190015.752,9740.822996,8173.365981,1682.115494,5.790816999,4.858980261,0.0318474,0.0318474,3,-11.27709793
7.545454545,0.363636364,2819550.21,1220168.776,9014.944669,7518.723895,1556.768753,5.79080525,4.829698617,0.031633837,0.031633837,7.545454545,0
2.909090909,0.6,2994244.265,1189957.743,9741.961649,8175.237735,1682.328701,5.790759941,4.859477063,0.031867302,0.031867302,2.909090909,-11.27856047
7.454545455,0.363636364,2819900.557,1220286.94,9015.893373,7520.368888,1556.950276,5.790739442,4.830192077,0.031656757,0.031656757,7.454545455,0
2.818181818,0.6,2994605.355,1189899.629,9743.102029,8177.111742,1682.541924,5.79070387,4.859975034,0.031887252,0.031887252,2.818181818,-11.280017
7.363636364,0.363636364,2820251.294,1220404.995,9016.841006,7522.013111,1557.131935,5.790672457,4.830684506,0.031679723,0.031679723,7.363636364,0
2.727272727,0.6,2994966.956,1189841.41,9744.244148,8178.987999,1682.75516,5.7906488,4.860474176,0.031907252,0.031907252,2.727272727,-11.28146748
6.727272727,0.590909091,2969517.034,1188618.42,9657.582623,8067.078655,1667.795908,5.790626166,4.83696993,0.030971804,0.030971804,6.727272727,-10.96272061
7.272727273,0.363636364,2820602.421,1220522.939,9017.787551,7523.656573,1557.313729,5.790604283,4.83117591,0.031702735,0.031702735,7.272727273,-5.68E-14
5.181818182,0.363636364,2829044.566,1223817.529,9041.957101,7563.826211,1561.489287,5.790598232,4.843982137,0.032261995,0.032261995,5.181818182,0
2.636363636,0.6,2995329.068,1189783.08,9745.387978,8180.866567,1682.968408,5.79059472,4.86097453,0.0319273,0.0319273,2.636363636,-11.28291187
2.545454545,0.6,2995691.696,1189724.645,9746.533555,8182.747401,1683.181667,5.790541655,4.861476074,0.031947398,0.031947398,2.545454545,-11.28435011
7.181818182,0.363636364,2820953.94,1220640.772,9018.733003,7525.299265,1557.495659,5.790534921,4.831666285,0.031725794,0.031725794,7.181818182,0
2.454545455,0.6,2996054.841,1189666.101,9747.680863,8184.63054,1683.394934,5.790489603,4.861978835,0.031967545,0.031967545,2.454545455,-11.28578215
7.090909091,0.363636364,2821305.852,1220758.496,9019.677354,7526.941184,1557.677723,5.790464369,4.832155633,0.031748899,0.031748899,7.090909091,0
2.363636364,0.6,2996418.505,1189607.45,9748.829926,8186.515959,1683.608208,5.790438581,4.862482802,0.031987743,0.031987743,2.363636364,-11.28720793
7,0.363636364,2821658.159,1220876.109,9020.620597,7528.582324,1557.859921,5.790392624,4.83264395,0.031772052,0.031772052,7,0
2.272727273,0.6,2996782.69,1189548.69,9749.980726,8188.403699,1683.821488,5.790388587,4.862988005,0.03200799,0.03200799,2.272727273,-11.2886274
2.181818182,0.6,2997147.398,1189489.821,9751.133271,8190.293757,1684.034771,5.79033963,4.863494448,0.032028289,0.032028289,2.181818182,-11.29004051
8.727272727,0.581818182,2952451.78,1186325.461,9598.610863,7998.885415,1657.697722,5.790326388,4.825297947,0.030493898,0.030493898,8.727272727,-10.67786719
6.909090909,0.363636364,2822010.862,1220993.612,9021.562723,7530.22268,1558.042253,5.790319683,4.833131237,0.031795253,0.031795253,6.909090909,0
2.090909091,0.6,2997512.632,1189430.844,9752.287571,8192.186126,1684.248055,5.790291722,4.86400213,0.032048638,0.032048638,2.090909091,-11.29144721
6.818181818,0.590909091,2969121.283,1188555.208,9655.760704,8064.58075,1667.577982,5.790290354,4.83610412,0.030950685,0.030950685,6.818181818,-10.96127805
5.090909091,0.363636364,2829377.037,1223864.005,9042.571066,7565.158938,1561.679041,5.790287781,4.844246956,0.032284341,0.032284341,5.090909091,0
6.818181818,0.363636364,2822363.963,1221111.004,9022.50372,7531.862251,1558.224717,5.790245542,4.833617493,0.0318185,0.0318185,6.818181818,0
2,0.6,2997878.391,1189371.755,9753.443604,8194.080852,1684.461339,5.790244858,4.864511084,0.032069038,0.032069038,2,-11.29284743
1.909090909,0.6,2998244.679,1189312.558,9754.601395,8195.977903,1684.67462,5.790199057,4.865021296,0.03208949,0.03208949,1.909090909,-11.29424112
6.727272727,0.363636364,2822717.463,1221228.289,9023.443597,7533.501011,1558.407313,5.790170209,4.834102707,0.031841796,0.031841796,6.727272727,-5.68E-14
1.818181818,0.6,2998611.497,1189253.25,9755.760934,8197.877301,1684.887896,5.790154321,4.865532786,0.032109993,0.032109993,1.818181818,-11.29562821
1.727272727,0.6,2998978.848,1189193.834,9756.922233,8199.779034,1685.101166,5.790110664,4.866045552,0.032130549,0.032130549,1.727272727,-11.29700866
6.636363636,0.363636364,2823071.362,1221345.462,9024.382319,7535.138981,1558.590041,5.790093664,4.834586892,0.03186514,0.03186514,6.636363636,-5.68E-14
1.636363636,0.6,2999346.732,1189134.306,9758.085281,8201.683125,1685.314427,5.790068086,4.866559612,0.032151157,0.032151157,1.636363636,-11.2983824
1.545454545,0.6,2999715.152,1189074.669,9759.250082,8203.58957,1685.527677,5.790026598,4.867074971,0.032171818,0.032171818,1.545454545,-11.29974937
6.545454545,0.363636364,2823425.663,1221462.527,9025.319901,7536.776129,1558.772899,5.790015921,4.835070032,0.031888533,0.031888533,6.545454545,0
1.454545455,0.6,3000084.11,1189014.922,9760.416637,8205.498374,1685.740914,5.789986206,4.867591637,0.032192531,0.032192531,1.454545455,-11.3011095
5,0.363636364,2829709.969,1223910.488,9043.184456,7566.491431,1561.86889,5.789976685,4.844511265,0.03230674,0.03230674,5,0
6.909090909,0.590909091,2968725.92,1188491.759,9653.939525,8062.083992,1667.360153,5.789954563,4.835238493,0.030929605,0.030929605,6.909090909,-10.9598278
1.363636364,0.6,3000453.606,1188955.064,9761.584945,8207.409538,1685.954134,5.789946919,4.868109619,0.032213298,0.032213298,1.363636364,-11.30246273
6.454545455,0.363636364,2823780.366,1221579.479,9026.256307,7538.412478,1558.955887,5.789936958,4.835552141,0.031911973,0.031911973,6.454545455,0
1.272727273,0.6,3000823.642,1188895.096,9762.755007,8209.323065,1686.167337,5.789908743,4.868628923,0.032234118,0.032234118,1.272727273,-11.303809
2.636363636,0.372727273,2843754.413,1222384.122,9118.984193,7657.250601,1574.982752,5.78989464,4.861799656,0.032832413,0.032832413,2.636363636,0
1.181818182,0.6,3001194.221,1188835.019,9763.926827,8211.238947,1686.380519,5.789871691,4.869149551,0.032254993,0.032254993,1.181818182,-11.30514825
6.363636364,0.363636364,2824135.475,1221696.323,9027.191554,7540.047991,1559.139005,5.789856791,4.836033201,0.031935463,0.031935463,6.363636364,0
1.090909091,0.6,3001565.342,1188774.83,9765.100387,8213.157214,1686.593678,5.789835759,4.869671529,0.032275921,0.032275921,1.090909091,-11.30648039
1,0.6,3001937.009,1188714.532,9766.275704,8215.077837,1686.806811,5.789800966,4.870194846,0.032296904,0.032296904,1,-11.30780538
6.272727273,0.363636364,2824490.988,1221813.058,9028.125621,7541.682671,1559.32225,5.78977541,4.836513216,0.031959002,0.031959002,6.272727273,0
6.181818182,0.363636364,2824846.909,1221929.685,9029.058502,7543.31651,1559.505624,5.789692813,4.836992182,0.031982591,0.031982591,6.181818182,0
8.818181818,0.581818182,2952025.647,1186174.631,9596.285069,7995.919023,1657.477757,5.789691614,4.824148613,0.030471473,0.030471473,8.818181818,-10.67655636
4.909090909,0.363636364,2830043.365,1223956.976,9043.797263,7567.823689,1562.058833,5.78966494,4.844775067,0.032329192,0.032329192,4.909090909,0
7,0.590909091,2968330.944,1188428.071,9652.119085,8059.58838,1667.14242,5.789618792,4.834373046,0.030908565,0.030908565,7,-10.95836991
6.090909091,0.363636364,2825203.237,1222046.203,9029.990185,7544.949499,1559.689124,5.789608997,4.837470098,0.032006229,0.032006229,6.090909091,0
6,0.363636364,2825559.975,1222162.612,9030.920659,7546.581631,1559.87275,5.789523958,4.837946961,0.032029916,0.032029916,6,0
5.909090909,0.363636364,2825917.124,1222278.912,9031.849916,7548.212895,1560.056501,5.789437695,4.838422767,0.032053654,0.032053654,5.909090909,-5.68E-14
4.818181818,0.363636364,2830377.227,1224003.47,9044.40948,7569.155705,1562.248871,5.789352546,4.845038358,0.032351697,0.032351697,4.818181818,0
5.818181818,0.363636364,2826274.69,1222395.105,9032.778252,7549.843285,1560.24068,5.789349277,4.838896577,0.032077443,0.032077443,5.818181818,0
7.090909091,0.590909091,2967936.354,1188364.145,9650.299384,8057.093913,1666.924786,5.789283037,4.833507776,0.030887565,0.030887565,7.090909091,-10.95690441
5.727272727,0.363636364,2826632.658,1222511.19,9033.704735,7551.47278,1560.424376,5.789261483,4.839371198,0.032101282,0.032101282,5.727272727,0
5.636363636,0.363636364,2826991.046,1222627.167,9034.630274,7553.101388,1560.608497,5.789171526,4.839843819,0.032125172,0.032125172,5.636363636,0
5.545454545,0.363636364,2827349.85,1222743.039,9035.55456,7554.729077,1560.792739,5.789080339,4.840315364,0.032149113,0.032149113,5.545454545,0
8.909090909,0.581818182,2951599.748,1186023.313,9593.958265,7992.952067,1657.257896,5.789055698,4.822998332,0.03044908,0.03044908,8.909090909,-10.67523555
4.727272727,0.363636364,2830711.558,1224049.971,9045.021099,7570.48748,1562.439002,5.789039499,4.845301141,0.032374255,0.032374255,4.727272727,0
7.181818182,0.590909091,2967542.149,1188299.981,9648.480423,8054.60059,1666.70725,5.788947295,4.83264268,0.030866603,0.030866603,7.181818182,-10.95543134
4.636363636,0.363636364,2831046.357,1224096.477,9045.632103,7571.819021,1562.629226,5.788725791,4.845563422,0.032396867,0.032396867,4.636363636,0
7.272727273,0.590909091,2967148.328,1188235.581,9646.662202,8052.108409,1666.489813,5.788611562,4.831777756,0.030845681,0.030845681,7.272727273,-10.95395075
2.454545455,0.427272727,2871497.806,1207540.544,9376.136232,7896.21502,1619.757093,5.788606375,4.874937764,0.032464286,0.032464286,2.454545455,-3.258189026
9,0.581818182,2951174.083,1185871.51,9591.630464,7989.984543,1657.038139,5.788418647,4.821847098,0.030426719,0.030426719,9,-10.67390481
4.545454545,0.363636364,2831381.63,1224142.992,9046.242505,7573.150289,1562.819542,5.788411434,4.845825181,0.032419533,0.032419533,4.545454545,0
7.363636364,0.590909091,2966754.889,1188170.944,9644.844719,8049.61737,1666.272477,5.788275837,4.830912998,0.030824797,0.030824797,7.363636364,-10.95246268
4.454545455,0.363636364,2831717.377,1224189.513,9046.852275,7574.481315,1563.009949,5.788096411,4.846086438,0.032442254,0.032442254,4.454545455,0
7.636363636,0.363636364,2818820.406,1219136.823,9009.888359,7513.155273,1556.650548,5.787996779,4.826488052,0.031586755,0.031586755,7.636363636,5.68E-14
7.454545455,0.590909091,2966361.832,1188106.07,9643.027975,8047.127467,1666.055243,5.787940116,4.830048404,0.030803952,0.030803952,7.454545455,-10.95096717
7.727272727,0.363636364,2818435.25,1218932.251,9008.550417,7511.138903,1556.475425,5.787788405,4.825735622,0.031561666,0.031561666,7.727272727,0
4.363636364,0.363636364,2832053.599,1224236.041,9047.461411,7575.812081,1563.200446,5.787780725,4.846347185,0.032465029,0.032465029,4.363636364,0
9.090909091,0.581818182,2950748.651,1185719.223,9589.301664,7987.016456,1656.818488,5.787780456,4.820694912,0.030404391,0.030404391,9.090909091,-10.67256415
3.454545455,0.6,2991636.696,1189393.998,9729.077833,8158.278095,1680.980199,5.787740888,4.853286254,0.031723592,0.031723592,3.454545455,-11.27016926
3.545454545,0.6,2991254.18,1189400.591,9727.611354,8156.098874,1680.763522,5.787614513,4.852615353,0.031702603,0.031702603,3.545454545,-11.26869019
7.545454545,0.590909091,2965969.155,1188040.961,9641.21197,8044.638698,1665.83811,5.787604396,4.829183969,0.030783146,0.030783146,7.545454545,-10.94946425
7.818181818,0.363636364,2818050.378,1218727.315,9007.209898,7509.120322,1556.300459,5.787577743,4.824981114,0.031536619,0.031536619,7.818181818,-5.68E-14
3.636363636,0.6,2990872.148,1189407.046,9726.146409,8153.921694,1680.546884,5.787488884,4.851945383,0.031681662,0.031681662,3.636363636,-11.26720408
4.272727273,0.363636364,2832390.298,1224282.577,9048.069903,7577.142582,1563.391033,5.787464372,4.846607421,0.03248786,0.03248786,4.272727273,0
7.909090909,0.363636364,2817665.79,1218522.015,9005.866811,7507.099535,1556.125651,5.787364797,4.82422453,0.031511615,0.031511615,7.909090909,0
3.727272727,0.6,2990490.605,1189413.371,9724.683049,8151.746503,1680.330289,5.787364016,4.851276297,0.031660769,0.031660769,3.727272727,-11.26571112
7.636363636,0.590909091,2965576.858,1187975.618,9639.396704,8042.151058,1665.621081,5.787268674,4.828319689,0.030762378,0.030762378,7.636363636,-10.94795397
3.818181818,0.6,2990109.539,1189419.56,9723.221221,8149.573336,1680.113733,5.787239894,4.850608132,0.031639924,0.031639924,3.818181818,-11.26421107
8,0.363636364,2817281.483,1218316.352,9004.52116,7505.076544,1555.951,5.787149569,4.823465869,0.031486652,0.031486652,8,0
4.181818182,0.363636364,2832727.478,1224329.121,9048.677741,7578.472813,1563.581709,5.787147349,4.846867145,0.032510745,0.032510745,4.181818182,0
9.181818182,0.581818182,2950323.449,1185566.449,9586.971852,7984.047808,1656.598943,5.787141115,4.819541775,0.030382095,0.030382095,9.181818182,-10.67121362
3.909090909,0.6,2989728.951,1189425.613,9721.760929,8147.4022,1679.89722,5.787116504,4.849940878,0.031619125,0.031619125,3.909090909,-11.26270413
