DSH_target,DSC_target,f_comp,P_cond [MPa],P_eva [MPa],Q_cond [kW],Q_eva [kW],W_comp [kW],COP_H,COP_R,mtot [kg],mdot [kg/s],DSH [K],DSC [K]
1.0,2.4210526315789473,34.375,2.6088855533637707,1.4764513450315129,7.48364861609662,6.90919818348732,0.6689299702094372,11.18749188910394,10.32873169268242,-999999.0,0.027885623039094642,1.0,2.4210526315789473
1.0,2.4210526315789473,35.41666666666667,2.619801546476664,1.4696929504924567,7.674128064661424,7.07465624322141,0.6970750815100947,11.00904087410029,10.149059162888694,-999999.0,0.028590496327648908,1.0,2.4210526315789473
1.0,2.4210526315789473,36.458333333333336,2.630840607264621,1.4630415910154295,7.862984619523743,7.238062326025308,0.7256181835701822,10.836256308843218,9.975028864922649,-999999.0,0.029289545363366434,1.0,2.4210526315789473
1.0,2.4210526315789473,37.5,2.6416999560457377,1.4564855604224802,8.050328573559744,7.399681532027494,0.7544079699915757,10.671054513978213,9.808594058345017,-999999.0,0.029982714015054583,1.0,2.4210526315789473
1.0,2.4210526315789473,38.54166666666667,2.6524910868854947,1.450025622403724,8.236165002058408,7.559475060190883,0.7834874542393514,10.512184920758541,9.64849535150502,-999999.0,0.030670198467240936,1.0,2.4210526315789473
1.0,2.4210526315789473,39.583333333333336,2.663226848484471,1.4436597252116152,8.420522482498132,7.717473799704358,0.8128543182280641,10.35920249627753,9.494288984682555,-999999.0,0.03135213115295611,1.0,2.4210526315789473
1.0,2.4210526315789473,40.625,2.673908478877573,1.4373855446457735,8.603431468017428,7.873716064212635,0.8425010139275805,10.2117758029867,9.345645802260652,-999999.0,0.03202863269079097,1.0,2.4210526315789473
1.0,2.4210526315789473,41.66666666666667,2.6845922770865323,1.43120264233135,8.784906236362806,8.028193998096086,0.872449266271633,10.069245944700773,9.201903547244827,-999999.0,0.03269986346016469,1.0,2.4210526315789473
1.0,2.4210526315789473,42.708333333333336,2.695124236666568,1.4251037914183893,8.965018124652783,8.181069767227571,0.9026105138283695,9.932321845696416,9.063787361093373,-999999.0,0.03336581369898388,1.0,2.4210526315789473
1.0,2.4210526315789473,43.75,2.7056049796871178,1.419090117728007,9.143767637100247,8.332298306970767,0.9330294191458219,9.800085023547558,8.93037039989467,-999999.0,0.03402666860293412,1.0,2.4210526315789473
1.0,2.4210526315789473,44.79166666666667,2.7160356085208726,1.4131596103299466,9.32118158573815,8.481913226385442,0.9636994791031945,9.67229077929181,8.801408956118348,-999999.0,0.034682533974117476,1.0,2.4210526315789473
1.0,2.4210526315789473,45.833333333333336,2.726478320314105,1.4073124251910516,9.49726811818593,8.629894059963346,0.9946488374112971,9.548362960845362,8.676322472184019,-999999.0,0.03533356809926896,1.0,2.4210526315789473
1.0,2.4210526315789473,46.875,2.7367683681760337,1.4015410035200293,9.672100409338688,8.776415816383569,1.025778261104313,9.429036250900932,8.555860607667023,-999999.0,0.03597971958105454,1.0,2.4210526315789473
1.0,2.4210526315789473,47.91666666666667,2.747010905123161,1.3958470674177825,9.84567295393274,8.92142006487659,1.0571396027441862,9.313503087364007,8.439207122425302,-999999.0,0.036621176596358516,1.0,2.4210526315789473
1.0,2.4210526315789473,48.958333333333336,2.7572069093944314,1.390228862846519,10.018009418115053,9.064936466264,1.0887272240514123,9.201578868245493,8.326177821228002,-999999.0,0.037258032455392,1.0,2.4210526315789473
1.0,2.4210526315789473,50.0,2.7674287315030695,1.3846872512937771,10.189111133584753,9.206928385967897,1.120578388780476,9.092725003088402,8.21622876020997,-999999.0,0.037890451654691494,1.0,2.4210526315789473
1.0,2.894736842105263,25.0,,,,,,,,,,,
1.0,2.894736842105263,26.041666666666668,,,,,,,,,,,
1.0,2.894736842105263,27.083333333333332,,,,,,,,,,,
1.0,2.894736842105263,28.125,,,,,,,,,,,
1.0,2.894736842105263,29.166666666666668,,,,,,,,,,,
1.0,2.894736842105263,30.208333333333336,,,,,,,,,,,
1.0,2.894736842105263,31.25,,,,,,,,,,,
1.0,2.894736842105263,32.291666666666664,2.589020785637463,1.4894839489878962,7.1181168021789505,6.5916874216262,0.6148626998604028,11.576758199505408,10.720584324147104,-999999.0,0.026442337301199336,1.0,2.894736842105263
1.0,2.894736842105263,33.333333333333336,2.6002858562650264,1.4825020413173835,7.312352781866511,6.761479860872762,0.6424954727421874,11.381174019261488,10.523778217478467,-999999.0,0.027158801386177437,1.0,2.894736842105263
1.0,2.894736842105263,34.375,2.6113800129159372,1.475624577991713,7.504958777385093,6.92933067848835,0.6704115655758794,11.19455445393216,10.335935467545369,-999999.0,0.02786897600732278,1.0,2.894736842105263
1.0,2.894736842105263,35.41666666666667,2.6224150306059566,1.4688518369249774,7.695945459368696,7.095210577525366,0.698649913055168,11.015453255715206,10.15560217634365,-999999.0,0.028573063951575956,1.0,2.894736842105263
1.0,2.894736842105263,36.458333333333336,2.6333922118869104,1.4621811008675591,7.885348035411137,7.259163735452503,0.7272016656238516,10.843413056055718,9.982325506948632,-999999.0,0.029271204162336074,1.0,2.894736842105263
1.0,2.894736842105263,37.5,2.6443716876331678,1.455611560489629,8.07318534962655,7.421188362177059,0.7560869833484606,10.67758806516291,9.815257405055508,-999999.0,0.029963570328906827,1.0,2.894736842105263
1.0,2.894736842105263,38.54166666666667,2.6551904731333007,1.4491356725247597,8.259532127485972,7.581449344281581,0.7852178238843033,10.518778199185352,9.655218098307786,-999999.0,0.030650182177542108,1.0,2.894736842105263
1.0,2.894736842105263,39.583333333333336,2.6659544254366634,1.4427541706180245,8.4443937723335,7.739909082985313,0.8146362411416002,10.365845939409532,9.501061568460175,-999999.0,0.03133123213404545,1.0,2.894736842105263
1.0,2.894736842105263,40.625,2.676664717718576,1.4364647207380592,8.62780089179037,7.896606050601155,0.8443346553448974,10.218461171969839,9.352459952476446,-999999.0,0.03200684120940396,1.0,2.894736842105263
1.0,2.894736842105263,41.66666666666667,2.687382633250585,1.430267021977912,8.80976686246094,8.051528843861684,0.8743373777041588,10.075935316403477,9.208720854418285,-999999.0,0.03267717371659804,1.0,2.894736842105263
1.0,2.894736842105263,42.708333333333336,2.697944074933674,1.424153548041714,8.990365152577938,8.204847045423014,0.9045506894866026,9.939039632682848,9.07063268071782,-999999.0,0.03334221331809636,1.0,2.894736842105263
1.0,2.894736842105263,43.75,2.70845462700163,1.418125554761916,9.169595586575664,8.356512276289529,0.9350217492358592,9.806825984603524,8.937238393779435,-999999.0,0.03400214882236682,1.0,2.894736842105263
1.0,2.894736842105263,44.79166666666667,2.7189153453066925,1.4121810136802613,9.347485011597398,8.506558401588189,0.9657440293447046,9.679050273745968,8.808295100058992,-999999.0,0.034657086120144884,1.0,2.894736842105263
1.0,2.894736842105263,45.833333333333336,2.7293935543130687,1.4063202354496962,9.524040703999056,8.654961021446908,0.9967485088709573,9.555109056332755,8.683194350850451,-999999.0,0.03530718811516921,1.0,2.894736842105263
1.0,2.894736842105263,46.875,2.7397141951187107,1.4005353456289982,9.699337983882726,8.801903085771983,1.0279303170030296,9.435793286223447,8.56274296047058,-999999.0,0.03595239563617825,1.0,2.894736842105263
1.0,2.894736842105263,47.91666666666667,2.7499875204434363,1.3948282022770981,9.873370571177523,8.947322608942892,1.0593440524015452,9.320268093066154,8.446096986771396,-999999.0,0.03659290084861809,1.0,2.894736842105263
1.0,2.894736842105263,48.958333333333336,2.7602144867523672,1.3891970432095464,10.04616226486306,9.091249392146155,1.0909840601326175,9.208349261896522,8.333072612482573,-999999.0,0.03722879729642758,1.0,2.894736842105263
1.0,2.894736842105263,50.0,2.770472705592042,1.3836428880514626,10.21771336844142,9.233642640177719,1.1228906875807971,9.099472888545272,8.223100202274424,-999999.0,0.03786025448686153,1.0,2.894736842105263
1.0,3.3684210526315788,25.0,,,,,,,,,,,
1.0,3.3684210526315788,26.041666666666668,,,,,,,,,,,
1.0,3.3684210526315788,27.083333333333332,,,,,,,,,,,
1.0,3.3684210526315788,28.125,,,,,,,,,,,
1.0,3.3684210526315788,29.166666666666668,,,,,,,,,,,
1.0,3.3684210526315788,30.208333333333336,,,,,,,,,,,
1.0,3.3684210526315788,31.25,,,,,,,,,,,
1.0,3.3684210526315788,32.291666666666664,2.591737590327724,1.4887055554931807,7.138159167303429,6.610513562128954,0.6163601468555998,11.581149760767627,10.72508272290625,-999999.0,0.026427586766905292,1.0,3.3684210526315788
1.0,3.3684210526315788,33.333333333333336,2.603028389283319,1.4817060433754685,7.332934236495763,6.780801713496259,0.6440452090017972,11.385744562654297,10.528456106374573,-999999.0,0.02714324616677723,1.0,3.3684210526315788
1.0,3.3684210526315788,34.375,2.6141442014060092,1.474811267210652,7.526072940289253,6.949143675015415,0.6720117160172334,11.199318048937483,10.340807324313387,-999999.0,0.027852601825018395,1.0,3.3684210526315788
1.0,3.3684210526315788,35.41666666666667,2.6252019469550723,1.468021615046198,7.71758540289128,7.115507340030538,0.7003008075164358,11.020386268382465,10.160644202689344,-999999.0,0.028555859345701068,1.0,3.3684210526315788
1.0,3.3684210526315788,36.458333333333336,2.6362027919870386,1.4613343549959634,7.907506983112584,7.27993710701378,0.7289035883566993,10.84849506769465,9.98751717415231,-999999.0,0.029253158094268372,1.0,3.3684210526315788
1.0,3.3684210526315788,37.5,2.6472120339297027,1.4547488124304402,8.095855649949444,7.442427743242987,0.7578427123930062,10.682765061348313,9.820544054243609,-999999.0,0.029944675410544387,1.0,3.3684210526315788
1.0,3.3684210526315788,38.54166666666667,2.6580560062474325,1.4482571442278722,8.282708329767466,7.603151459960687,0.7870251010609346,10.524071365198028,9.660621306374345,-999999.0,0.03063042523167422,1.0,3.3684210526315788
1.0,3.3684210526315788,39.583333333333336,2.668845782263377,1.4418602063549606,8.468069660277624,7.762067479456916,0.8164952417897409,10.371241896910249,9.506567928604976,-999999.0,0.031310603207368067,1.0,3.3684210526315788
