CA[m^2],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
1.220909090909091e-06,0.19696969696969696,2532645.3597633294,1104080.5446248986,5944.8598580375165,4546.161137767217,1398.7048122763288,4.250260530928271,3.2502648863905357,0.026931401799313748,0.026931401799313748,17.08533200652294,0.0
1.220909090909091e-06,0.20101010101010103,2545979.400125466,1119398.8010261194,6093.99655289814,4691.656642824364,1402.3520890983584,4.345553873575553,3.3455625582879565,0.027378556028449026,0.027378556028449026,16.620488995182637,0.0
1.220909090909091e-06,0.20505050505050504,2559103.299539377,1134477.7185515682,6239.864190881132,4834.052813747343,1405.8345732477708,4.43854796974138,3.4385644696300743,0.027821496932438378,0.027821496932438378,16.167040458484177,5.684341886080802e-14
1.220909090909091e-06,0.2090909090909091,2571985.3579058996,1149274.8978504364,6382.150348039674,4973.041428011819,1409.1547553883884,4.529062775848661,3.5290953026952385,0.028259006312428947,0.028259006312428947,15.725227901892495,0.0
1.220909090909091e-06,0.21313131313131314,2584627.8071574816,1163787.8247148707,6520.9238949099545,5108.6855073465185,1412.3236922997837,4.617159600496035,3.6172200007688713,0.028691007001756273,0.028691007001756273,15.294257863797597,0.0
1.220909090909091e-06,0.21717171717171718,2597041.831503832,1178015.6142943962,6656.300367288832,5241.107820029183,1415.357422452806,4.702911265871982,3.703027756018246,0.02911780627543937,0.02911780627543937,14.871435623755335,0.0
1.220909090909091e-06,0.22121212121212122,2609198.01066244,1191975.7337941653,6788.715924163583,5370.785380830844,1418.2335307380783,4.78674053111027,3.7869541682855115,0.029540208478951103,0.029540208478951103,14.4540767075325,5.684341886080802e-14
1.220909090909091e-06,0.22525252525252526,2621161.047417086,1205598.9672756488,6917.3642138970845,5496.870147831825,1421.035825814923,4.867832385527772,3.868213628378812,0.029956878853276914,0.029956878853276914,14.03957883026116,0.0
1.220909090909091e-06,0.2292929292929293,2632924.212593093,1218857.1884367727,7042.506508787329,5619.755800789415,1423.7779585514127,4.9463516881189475,3.9470731844360727,0.030369772228289686,0.030369772228289686,13.613505539303237,0.0
1.220909090909091e-06,0.23333333333333334,2644520.586861287,1231743.1867494152,7164.317570336646,5739.657454450205,1426.4960664414848,5.02231848995465,4.023605525087963,0.030780312164407245,0.030780312164407245,13.168124858464095,0.0
1.220909090909091e-06,0.23737373737373738,2656026.6066413424,1244193.608684555,7282.874946881807,5856.836757884981,1429.2816227848384,5.095479316869492,4.097748592382664,0.031192337528530536,0.031192337528530536,12.67703894631955,0.0
1.220909090909091e-06,0.24141414141414141,2667374.9071023045,1255922.6895719746,7396.4352277333155,5969.831784452346,1432.2238929939092,5.164300961543008,4.168225243033097,0.03160514737448703,0.03160514737448703,12.110585626636759,0.0
1.220909090909091e-06,0.24545454545454545,2678696.409358736,1266492.7955124779,7503.414435134608,6077.810565256733,1435.6288957051245,5.226569664055992,4.233552684429322,0.032028242160126966,0.032028242160126966,11.373859163724735,0.0
1.220909090909091e-06,0.2494949494949495,2690198.072257175,1275904.8245736144,7604.86357705023,6182.005333836248,1439.6604266385598,5.2824009303407085,4.2940718654540735,0.03247132309575495,0.03247132309575495,10.43347461352112,0.0
1.220909090909091e-06,0.2535353535353535,2701988.564630073,1283615.5289549585,7698.593775530262,6280.98387969931,1444.6529342838874,5.329026503757766,4.347745905360159,0.03294446826383719,0.03294446826383719,9.196868531543567,0.0
1.220909090909091e-06,0.25757575757575757,2714154.3476031707,1288807.1303261032,7781.440815019085,6372.716872064092,1451.031994766849,5.362694167380783,4.391851382359117,0.03346260144040109,0.03346260144040109,7.5347091988810675,0.0
1.220909090909091e-06,0.26161616161616164,2726783.0775252203,1291973.7857710691,7855.91816666193,6458.746873478316,1458.6029116927018,5.3859197069236435,4.428036459890904,0.0340237015110755,0.0340237015110755,5.558524958008138,0.0
1.220909090909091e-06,0.2656565656565657,2739868.653670799,1292425.4742142626,7919.349011804865,6537.201770091724,1467.8657813025347,5.395145191529365,4.453541906461523,0.034640184868424025,0.034640184868424025,3.194949827703925,0.0
1.220909090909091e-06,0.2696969696969697,,,,,,,,,,,
1.220909090909091e-06,0.2737373737373737,,,,,,,,,,,
1.220909090909091e-06,0.2777777777777778,,,,,,,,,,,
1.220909090909091e-06,0.28181818181818186,,,,,,,,,,,
1.220909090909091e-06,0.28585858585858587,,,,,,,,,,,
1.220909090909091e-06,0.2898989898989899,,,,,,,,,,,
1.220909090909091e-06,0.29393939393939394,,,,,,,,,,,
1.220909090909091e-06,0.297979797979798,,,,,,,,,,,
1.220909090909091e-06,0.302020202020202,,,,,,,,,,,
1.220909090909091e-06,0.30606060606060603,,,,,,,,,,,
1.220909090909091e-06,0.3101010101010101,,,,,,,,,,,
1.220909090909091e-06,0.31414141414141417,,,,,,,,,,,
1.220909090909091e-06,0.3181818181818182,,,,,,,,,,,
1.220909090909091e-06,0.3222222222222222,,,,,,,,,,,
1.220909090909091e-06,0.32626262626262625,,,,,,,,,,,
1.220909090909091e-06,0.3303030303030303,,,,,,,,,,,
1.220909090909091e-06,0.3343434343434344,,,,,,,,,,,
1.220909090909091e-06,0.3383838383838384,,,,,,,,,,,
1.220909090909091e-06,0.3424242424242424,,,,,,,,,,,
1.220909090909091e-06,0.3464646464646465,,,,,,,,,,,
1.220909090909091e-06,0.35050505050505054,,,,,,,,,,,
1.220909090909091e-06,0.3545454545454545,,,,,,,,,,,
1.220909090909091e-06,0.35858585858585856,,,,,,,,,,,
1.220909090909091e-06,0.36262626262626263,,,,,,,,,,,
1.220909090909091e-06,0.3666666666666667,,,,,,,,,,,
1.220909090909091e-06,0.37070707070707076,,,,,,,,,,,
1.220909090909091e-06,0.3747474747474747,,,,,,,,,,,
1.220909090909091e-06,0.3787878787878788,,,,,,,,,,,
1.220909090909091e-06,0.38282828282828285,,,,,,,,,,,
1.220909090909091e-06,0.3868686868686869,,,,,,,,,,,
1.220909090909091e-06,0.3909090909090909,,,,,,,,,,,
1.220909090909091e-06,0.39494949494949494,,,,,,,,,,,
1.220909090909091e-06,0.398989898989899,,,,,,,,,,,
1.220909090909091e-06,0.40303030303030307,,,,,,,,,,,
1.220909090909091e-06,0.407070707070707,,,,,,,,,,,
1.220909090909091e-06,0.4111111111111111,,,,,,,,,,,
1.220909090909091e-06,0.41515151515151516,,,,,,,,,,,
1.220909090909091e-06,0.4191919191919192,,,,,,,,,,,
1.220909090909091e-06,0.4232323232323232,,,,,,,,,,,
1.220909090909091e-06,0.42727272727272725,,,,,,,,,,,
1.220909090909091e-06,0.4313131313131313,,,,,,,,,,,
1.220909090909091e-06,0.4353535353535354,,,,,,,,,,,
1.220909090909091e-06,0.43939393939393945,,,,,,,,,,,
1.220909090909091e-06,0.4434343434343434,,,,,,,,,,,
1.220909090909091e-06,0.44747474747474747,,,,,,,,,,,
1.220909090909091e-06,0.45151515151515154,,,,,,,,,,,
1.220909090909091e-06,0.4555555555555556,,,,,,,,,,,
1.220909090909091e-06,0.45959595959595956,,,,,,,,,,,
1.220909090909091e-06,0.4636363636363636,,,,,,,,,,,
1.220909090909091e-06,0.4676767676767677,,,,,,,,,,,
1.220909090909091e-06,0.47171717171717176,,,,,,,,,,,
1.220909090909091e-06,0.4757575757575757,,,,,,,,,,,
1.220909090909091e-06,0.4797979797979798,,,,,,,,,,,
1.220909090909091e-06,0.48383838383838385,,,,,,,,,,,
1.220909090909091e-06,0.4878787878787879,,,,,,,,,,,
1.220909090909091e-06,0.491919191919192,,,,,,,,,,,
1.220909090909091e-06,0.49595959595959593,,,,,,,,,,,
1.220909090909091e-06,0.5,,,,,,,,,,,
1.321818181818182e-06,0.1,,,,,,,,,,,
1.321818181818182e-06,0.10404040404040404,,,,,,,,,,,
1.321818181818182e-06,0.10808080808080808,,,,,,,,,,,
1.321818181818182e-06,0.11212121212121212,,,,,,,,,,,
1.321818181818182e-06,0.11616161616161616,,,,,,,,,,,
1.321818181818182e-06,0.1202020202020202,,,,,,,,,,,
1.321818181818182e-06,0.12424242424242425,,,,,,,,,,,
1.321818181818182e-06,0.12828282828282828,,,,,,,,,,,
1.321818181818182e-06,0.13232323232323234,,,,,,,,,,,
1.321818181818182e-06,0.13636363636363635,,,,,,,,,,,
1.321818181818182e-06,0.14040404040404042,,,,,,,,,,,
1.321818181818182e-06,0.14444444444444446,,,,,,,,,,,
1.321818181818182e-06,0.1484848484848485,,,,,,,,,,,
1.321818181818182e-06,0.15252525252525254,,,,,,,,,,,
1.321818181818182e-06,0.15656565656565657,,,,,,,,,,,
1.321818181818182e-06,0.1606060606060606,,,,,,,,,,,
1.321818181818182e-06,0.16464646464646465,2420563.6666099182,1015622.4544125283,4633.793016356889,3282.33619844651,1351.4568623827033,3.4287391224513235,2.428739155358274,0.024401348432654787,0.024401348432654787,19.86615918654242,0.0
1.321818181818182e-06,0.1686868686868687,2436447.9977554344,1033375.6630323236,4819.430617742845,3462.884036545297,1356.5467613175254,3.55271985837189,2.5527199911501937,0.024902246723259712,0.024902246723259712,19.29390398504075,0.0
1.321818181818182e-06,0.17272727272727273,2452013.9275344997,1050808.05606545,5000.022454881017,3638.6565509062866,1361.3662589679739,3.6727973988950193,2.6727976596575,0.025397384709307354,0.025397384709307354,18.73916434290785,0.0
1.321818181818182e-06,0.17676767676767677,2467278.7321827416,1067932.2030242172,5175.859474050282,3809.9241359190123,1365.935986325593,3.7892401443888253,2.7892406189310655,0.02588699950126689,0.02588699950126689,18.200943117055257,0.0
1.321818181818182e-06,0.1808080808080808,2482383.170929292,1084900.271007901,5348.632680291521,3978.3231220126127,1370.3107821312522,3.9032260053976677,2.9032268985179437,0.026375369618941474,0.026375369618941474,17.67398910441384,0.0
1.321818181818182e-06,0.18484848484848487,2497058.930457448,1101405.2821020205,5515.354023865785,4140.930530018167,1374.4261454840678,4.012841317074406,3.0128432463424555,0.026853548405524865,0.026853548405524865,17.16726357117178,0.0
1.321818181818182e-06,0.18888888888888888,2511483.9098215713,1117642.1759300802,5678.132827969876,4299.79340779284,1378.3449880986636,4.119529491526274,3.1195335310966836,0.027327040395588833,0.027327040395588833,16.67417223885546,0.0
1.321818181818182e-06,0.19292929292929295,2525595.2415926177,1133594.144161225,5837.096308699539,4455.070451097164,1382.0367673124438,4.2235463243503695,3.2235542182865706,0.027795267747186624,0.027795267747186624,16.19470394455016,0.0
1.321818181818182e-06,0.19696969696969696,2539477.0308434553,1149243.6405394783,5991.842945242853,4606.286634476671,1385.5789413711793,4.324432745285,3.3244490782446903,0.028257672583046962,0.028257672583046962,15.728571673066346,-5.684341886080802e-14
1.321818181818182e-06,0.20101010101010103,2553119.39030917,1164622.7377045455,6142.948744349202,4754.03251846901,1388.9601968968805,4.422696026908011,3.4227276844146743,0.028715155608146064,0.028715155608146064,15.274119519605678,0.0
1.321818181818182e-06,0.20505050505050504,2566474.1725515546,1179667.6938260675,6289.909429572685,4897.817041613051,1392.180908761992,4.51802591889156,3.5180895031583743,0.029165960366517227,0.029165960366517227,14.831452649841715,0.0
1.321818181818182e-06,0.2090909090909091,2579594.872186383,1194429.5187782547,6433.339305472119,5038.243404564283,1395.2655621923923,4.610835012198939,3.610956610043216,0.029611763984602885,0.029611763984602885,14.397363197602123,0.0
1.321818181818182e-06,0.21313131313131314,2592537.591179197,1208952.6375167398,6573.812624964032,5175.890761742203,1398.2416721628017,4.70148526956406,3.701713991785218,0.03005446686651206,0.03005446686651206,13.966957975115184,-5.684341886080802e-14
1.321818181818182e-06,0.21717171717171718,2605091.182664152,1222970.817541138,6708.95481991966,5308.461526056048,1401.0819595571459,4.788409967137274,3.7888301179282524,0.030486895940925882,0.030486895940925882,13.542434050098757,5.684341886080802e-14
1.321818181818182e-06,0.22121212121212122,2617442.1632073014,1236602.8286892916,6840.371846645699,5437.640916856886,1403.8789744081726,4.872479730333853,3.873297496423586,0.030916036141669438,0.030916036141669438,13.102558622982478,-5.684341886080802e-14
1.321818181818182e-06,0.22525252525252526,2629664.5323317708,1249862.6912977109,6968.547737696135,5563.976604828763,1406.6890861621966,4.953864934509512,3.9553705645137955,0.031344948532111616,0.031344948532111616,12.63461902129486,0.0
1.321818181818182e-06,0.2292929292929293,2641706.6262001563,1262495.8004955472,7091.947115227548,5686.199347505194,1409.602422984771,5.031168363211708,4.0339029323352875,0.031773458134819174,0.031773458134819174,12.109427896242982,0.0
1.321818181818182e-06,0.23333333333333334,2653657.2381176357,1274293.8302493882,7209.958196611895,5804.068572570411,1412.794790378337,5.1033301125644135,4.1082177058538845,0.03220733674046199,0.03220733674046199,11.477446499338118,0.0
1.321818181818182e-06,0.23737373737373738,2665593.7969951155,1284882.993952891,7321.060405893096,5916.6115232427,1416.5152736502002,5.168359665496262,4.176878028287163,0.03265347808971592,0.03265347808971592,10.669045480532759,0.0
1.321818181818182e-06,0.24141414141414141,2677677.954502333,1293875.925094192,7424.6689157204555,6024.018629223129,1421.0790102849703,5.2246700302973155,4.239045532039156,0.03312644167184466,0.03312644167184466,9.586741294634322,0.0
1.321818181818182e-06,0.24545454545454545,2690180.043614237,1300816.164598411,7518.86261486987,6124.889865247608,1426.9110197023153,5.269328298017117,4.292411916844958,0.03363806846725023,0.03363806846725023,8.151797342689681,0.0
1.321818181818182e-06,0.2494949494949495,2703306.802442929,1304700.7565582981,7600.043599169714,6217.0294704197595,1434.6143335618824,5.297621403447301,4.333589400981394,0.034211213157037235,0.034211213157037235,6.198472654490116,0.0
1.321818181818182e-06,0.2535353535353535,2716654.2420115178,1306595.448735884,7672.828506301851,6303.080513562566,1443.3230149085048,5.316085468773771,4.36706159914046,0.03482446720593313,0.03482446720593313,3.9909892760480004,0.0
1.321818181818182e-06,0.25757575757575757,2730519.1558852526,1305530.3872210344,7733.36408818839,6380.363265532044,1955.56348497001,3.9545451465141195,3.2626725312524907,0.03550111814673029,0.03550111814673029,1.395374338381838,0.0
1.321818181818182e-06,0.26161616161616164,,,,,,,,,,,
1.321818181818182e-06,0.2656565656565657,,,,,,,,,,,
1.321818181818182e-06,0.2696969696969697,,,,,,,,,,,
1.321818181818182e-06,0.2737373737373737,,,,,,,,,,,
1.321818181818182e-06,0.2777777777777778,,,,,,,,,,,
1.321818181818182e-06,0.28181818181818186,,,,,,,,,,,
1.321818181818182e-06,0.28585858585858587,,,,,,,,,,,
1.321818181818182e-06,0.2898989898989899,,,,,,,,,,,
1.321818181818182e-06,0.29393939393939394,,,,,,,,,,,
1.321818181818182e-06,0.297979797979798,,,,,,,,,,,
1.321818181818182e-06,0.302020202020202,,,,,,,,,,,
1.321818181818182e-06,0.30606060606060603,,,,,,,,,,,
1.321818181818182e-06,0.3101010101010101,,,,,,,,,,,
1.321818181818182e-06,0.31414141414141417,,,,,,,,,,,
1.321818181818182e-06,0.3181818181818182,,,,,,,,,,,
1.321818181818182e-06,0.3222222222222222,,,,,,,,,,,
1.321818181818182e-06,0.32626262626262625,,,,,,,,,,,
1.321818181818182e-06,0.3303030303030303,,,,,,,,,,,
1.321818181818182e-06,0.3343434343434344,,,,,,,,,,,
1.321818181818182e-06,0.3383838383838384,,,,,,,,,,,
1.321818181818182e-06,0.3424242424242424,,,,,,,,,,,
1.321818181818182e-06,0.3464646464646465,,,,,,,,,,,
1.321818181818182e-06,0.35050505050505054,,,,,,,,,,,
1.321818181818182e-06,0.3545454545454545,,,,,,,,,,,
1.321818181818182e-06,0.35858585858585856,,,,,,,,,,,
1.321818181818182e-06,0.36262626262626263,,,,,,,,,,,
1.321818181818182e-06,0.3666666666666667,,,,,,,,,,,
1.321818181818182e-06,0.37070707070707076,,,,,,,,,,,
1.321818181818182e-06,0.3747474747474747,,,,,,,,,,,
1.321818181818182e-06,0.3787878787878788,,,,,,,,,,,
1.321818181818182e-06,0.38282828282828285,,,,,,,,,,,
1.321818181818182e-06,0.3868686868686869,,,,,,,,,,,
1.321818181818182e-06,0.3909090909090909,,,,,,,,,,,
1.321818181818182e-06,0.39494949494949494,,,,,,,,,,,
1.321818181818182e-06,0.398989898989899,,,,,,,,,,,
1.321818181818182e-06,0.40303030303030307,,,,,,,,,,,
1.321818181818182e-06,0.407070707070707,,,,,,,,,,,
1.321818181818182e-06,0.4111111111111111,,,,,,,,,,,
1.321818181818182e-06,0.41515151515151516,,,,,,,,,,,
1.321818181818182e-06,0.4191919191919192,,,,,,,,,,,
1.321818181818182e-06,0.4232323232323232,,,,,,,,,,,
1.321818181818182e-06,0.42727272727272725,,,,,,,,,,,
1.321818181818182e-06,0.4313131313131313,,,,,,,,,,,
1.321818181818182e-06,0.4353535353535354,,,,,,,,,,,
1.321818181818182e-06,0.43939393939393945,,,,,,,,,,,
1.321818181818182e-06,0.4434343434343434,,,,,,,,,,,
1.321818181818182e-06,0.44747474747474747,,,,,,,,,,,
1.321818181818182e-06,0.45151515151515154,,,,,,,,,,,
1.321818181818182e-06,0.4555555555555556,,,,,,,,,,,
1.321818181818182e-06,0.45959595959595956,,,,,,,,,,,
1.321818181818182e-06,0.4636363636363636,,,,,,,,,,,
1.321818181818182e-06,0.4676767676767677,,,,,,,,,,,
1.321818181818182e-06,0.47171717171717176,,,,,,,,,,,
1.321818181818182e-06,0.4757575757575757,,,,,,,,,,,
1.321818181818182e-06,0.4797979797979798,,,,,,,,,,,
1.321818181818182e-06,0.48383838383838385,,,,,,,,,,,
1.321818181818182e-06,0.4878787878787879,,,,,,,,,,,
1.321818181818182e-06,0.491919191919192,,,,,,,,,,,
1.321818181818182e-06,0.49595959595959593,,,,,,,,,,,
1.321818181818182e-06,0.5,,,,,,,,,,,
1.4227272727272729e-06,0.1,,,,,,,,,,,
1.4227272727272729e-06,0.10404040404040404,,,,,,,,,,,
1.4227272727272729e-06,0.10808080808080808,,,,,,,,,,,
1.4227272727272729e-06,0.11212121212121212,,,,,,,,,,,
1.4227272727272729e-06,0.11616161616161616,,,,,,,,,,,
1.4227272727272729e-06,0.1202020202020202,,,,,,,,,,,
1.4227272727272729e-06,0.12424242424242425,,,,,,,,,,,
1.4227272727272729e-06,0.12828282828282828,,,,,,,,,,,
1.4227272727272729e-06,0.13232323232323234,,,,,,,,,,,
1.4227272727272729e-06,0.13636363636363635,,,,,,,,,,,
1.4227272727272729e-06,0.14040404040404042,,,,,,,,,,,
1.4227272727272729e-06,0.14444444444444446,,,,,,,,,,,
1.4227272727272729e-06,0.1484848484848485,,,,,,,,,,,
1.4227272727272729e-06,0.15252525252525254,,,,,,,,,,,
1.4227272727272729e-06,0.15656565656565657,2389217.2801695857,1019510.7076188398,4243.9464241585465,2915.449377911711,1328.4970894521932,3.194547024494078,2.1945470570160595,0.024510766867803558,0.024510766867803558,19.740186118587953,0.0
1.4227272727272729e-06,0.1606060606060606,2406235.642493753,1038178.862528738,4444.248826989424,3110.4409953926506,1333.8079896872814,3.332000453851984,2.332000572377671,0.02503834470414616,0.02503834470414616,19.14036200176097,0.0
1.4227272727272729e-06,0.16464646464646465,2422917.695594733,1056499.8430089152,4638.783856169305,3299.94243767186,1338.841680167591,3.4647740094173347,2.464774204862509,0.025559763749300565,0.025559763749300565,18.559558740657867,0.0
1.4227272727272729e-06,0.1686868686868687,2439283.7820626856,1074510.2322440434,4828.218672744238,3484.6057057079224,1343.6134009310015,3.593458259197715,2.5934585821289136,0.026075936845129065,0.026075936845129065,17.99595916858591,0.0
1.4227272727272729e-06,0.17272727272727273,2455262.7619324992,1092124.4629990067,5011.833409343289,3663.7151592910423,1348.1191515252006,3.7176486986874484,2.7176493673768243,0.02658426960936759,0.02658426960936759,17.45158567420874,0.0
1.4227272727272729e-06,0.17676767676767677,2471069.019390369,1109572.7486564103,5192.173861094221,3839.7434801004056,1352.432216637012,3.8391379599084057,2.839139317198755,0.02709130390249066,0.02709130390249066,16.918789374510265,0.0
1.4227272727272729e-06,0.1808080808080808,2486365.9214524976,1126533.7263962352,5366.273020482275,4009.8273232698684,1356.4497130575862,3.9561164478306443,2.9561194083865288,0.027587580639409057,0.027587580639409057,16.406762490700636,0.0
1.4227272727272729e-06,0.18484848484848487,2501454.755318289,1143237.10634687,5536.266643234269,4175.9689574532895,1360.3057443899456,4.069869340820222,3.069875264936178,0.028079670285501714,0.028079670285501714,15.907963082652945,0.0
1.4227272727272729e-06,0.18888888888888888,2516201.1162311216,1159569.4615904975,5701.287398601636,4337.343622000394,1363.961379702392,4.179947822163133,3.179960728027927,0.028564170458581808,0.028564170458581808,15.424955070049949,0.0
1.4227272727272729e-06,0.19292929292929295,2530676.179400365,1175604.495261129,5862.204874810186,4494.794207132588,1367.446182873012,4.286973007225528,3.2869989791400784,0.029043183712680578,0.029043183712680578,14.954830273036626,0.0
1.4227272727272729e-06,0.19696969696969696,2544838.8310804083,1191287.5748919926,6018.603845519216,4647.914827984162,1370.7626713706875,4.390697216390451,3.3907509484019593,0.029515173123965836,0.029515173123965836,14.497551501651705,0.0
1.4227272727272729e-06,0.20101010101010103,2558676.9094328266,1206595.3188936776,6170.38791064727,4796.612952818388,1373.9207101585714,4.491080063808859,3.491186148773306,0.02997956141738937,0.02997956141738937,14.051968530807558,0.0
1.4227272727272729e-06,0.20505050505050504,2572302.3251049723,1221632.3224125255,6318.758232550999,4942.080827581283,1376.9622163287495,4.588911850753642,3.5891186911125543,0.03044006013665186,0.03044006013665186,13.611362716399904,0.0
1.4227272727272729e-06,0.2090909090909091,2585618.5410197354,1236258.5780298696,6462.556938853909,5083.216437089329,1379.8898920694942,4.683385954194989,3.6837840948785843,0.030893509150165054,0.030893509150165054,13.173423498714842,0.0
1.4227272727272729e-06,0.21313131313131314,2598565.7079688865,1250406.2460556203,6601.659292196771,5220.00745262319,1382.699766042809,4.774470535342798,3.775228419660828,0.03133998386644782,0.03133998386644782,12.728692996311507,0.0
1.4227272727272729e-06,0.21717171717171718,2611404.7738439837,1264143.5278229967,6736.946158376392,5353.373727118355,1385.5640857082408,4.8622407493571504,3.8636781815703176,0.03178606823997656,0.03178606823997656,12.253597938103638,0.0
1.4227272727272729e-06,0.22121212121212122,2624034.987760237,1277206.0829680494,6866.949110573821,5482.144641313725,1388.5463318128711,4.945423104181483,3.948117909869306,0.032231541562518735,0.032231541562518735,11.718743348836574,0.0
1.4227272727272729e-06,0.22525252525252526,2636525.405553472,1289328.0274364967,6990.656983656701,5605.721587134344,1391.8425206924098,5.022591909448929,4.027554485363492,0.03268197417741129,0.03268197417741129,11.070030976662053,0.0
1.4227272727272729e-06,0.2292929292929293,2649030.378457923,1300136.3825001973,7106.910607262707,5723.571493872393,1395.7697759537402,5.091749892926647,4.100655847746404,0.03314803315717997,0.03314803315717997,10.223278075154253,0.0
1.4227272727272729e-06,0.23333333333333334,2661808.4326272407,1309142.2966772115,7214.457343411867,5835.281107720571,1400.7801533598415,5.150313792002,4.1657365673866495,0.033646674816930566,0.033646674816930566,9.064124863244801,0.0
1.4227272727272729e-06,0.23737373737373738,2674892.4822540455,1315721.1670484385,7310.880855517544,5939.201680620592,1407.2091829121052,5.195304965526354,4.220553527322708,0.03418961639196681,0.03418961639196681,7.5036569512568425,0.0
1.4227272727272729e-06,0.24141414141414141,2688532.5877544796,1319663.5572916665,7395.75748116659,6035.003269185768,1415.3182292657077,5.22550853104156,4.2640610036633495,0.03478827939642219,0.03478827939642219,5.5203873881749,0.0
1.4227272727272729e-06,0.24545454545454545,2702764.287134033,1320121.6657020606,7466.076920258317,6120.62933114325,1425.4565644609752,5.23767409432188,4.2938027602810305,0.035461258416049184,0.035461258416049184,3.021110920981325,-5.684341886080802e-14
1.4227272727272729e-06,0.2494949494949495,,,,,,,,,,,
1.4227272727272729e-06,0.2535353535353535,,,,,,,,,,,
1.4227272727272729e-06,0.25757575757575757,,,,,,,,,,,
1.4227272727272729e-06,0.26161616161616164,,,,,,,,,,,
1.4227272727272729e-06,0.2656565656565657,,,,,,,,,,,
1.4227272727272729e-06,0.2696969696969697,,,,,,,,,,,
1.4227272727272729e-06,0.2737373737373737,,,,,,,,,,,
1.4227272727272729e-06,0.2777777777777778,,,,,,,,,,,
1.4227272727272729e-06,0.28181818181818186,,,,,,,,,,,
1.4227272727272729e-06,0.28585858585858587,,,,,,,,,,,
1.4227272727272729e-06,0.2898989898989899,,,,,,,,,,,
1.4227272727272729e-06,0.29393939393939394,,,,,,,,,,,
1.4227272727272729e-06,0.297979797979798,,,,,,,,,,,
1.4227272727272729e-06,0.302020202020202,,,,,,,,,,,
1.4227272727272729e-06,0.30606060606060603,,,,,,,,,,,
1.4227272727272729e-06,0.3101010101010101,,,,,,,,,,,
1.4227272727272729e-06,0.31414141414141417,,,,,,,,,,,
1.4227272727272729e-06,0.3181818181818182,,,,,,,,,,,
1.4227272727272729e-06,0.3222222222222222,,,,,,,,,,,
1.4227272727272729e-06,0.32626262626262625,,,,,,,,,,,
1.4227272727272729e-06,0.3303030303030303,,,,,,,,,,,
1.4227272727272729e-06,0.3343434343434344,,,,,,,,,,,
1.4227272727272729e-06,0.3383838383838384,,,,,,,,,,,
1.4227272727272729e-06,0.3424242424242424,,,,,,,,,,,
1.4227272727272729e-06,0.3464646464646465,,,,,,,,,,,
1.4227272727272729e-06,0.35050505050505054,,,,,,,,,,,
1.4227272727272729e-06,0.3545454545454545,,,,,,,,,,,
1.4227272727272729e-06,0.35858585858585856,,,,,,,,,,,
1.4227272727272729e-06,0.36262626262626263,,,,,,,,,,,
1.4227272727272729e-06,0.3666666666666667,,,,,,,,,,,
1.4227272727272729e-06,0.37070707070707076,,,,,,,,,,,
1.4227272727272729e-06,0.3747474747474747,,,,,,,,,,,
1.4227272727272729e-06,0.3787878787878788,,,,,,,,,,,
1.4227272727272729e-06,0.38282828282828285,,,,,,,,,,,
1.4227272727272729e-06,0.3868686868686869,,,,,,,,,,,
1.4227272727272729e-06,0.3909090909090909,,,,,,,,,,,
1.4227272727272729e-06,0.39494949494949494,,,,,,,,,,,
1.4227272727272729e-06,0.398989898989899,,,,,,,,,,,
1.4227272727272729e-06,0.40303030303030307,,,,,,,,,,,
1.4227272727272729e-06,0.407070707070707,,,,,,,,,,,
1.4227272727272729e-06,0.4111111111111111,,,,,,,,,,,
1.4227272727272729e-06,0.41515151515151516,,,,,,,,,,,
1.4227272727272729e-06,0.4191919191919192,,,,,,,,,,,
1.4227272727272729e-06,0.4232323232323232,,,,,,,,,,,
1.4227272727272729e-06,0.42727272727272725,,,,,,,,,,,
1.4227272727272729e-06,0.4313131313131313,,,,,,,,,,,
1.4227272727272729e-06,0.4353535353535354,,,,,,,,,,,
1.4227272727272729e-06,0.43939393939393945,,,,,,,,,,,
1.4227272727272729e-06,0.4434343434343434,,,,,,,,,,,
1.4227272727272729e-06,0.44747474747474747,,,,,,,,,,,
1.4227272727272729e-06,0.45151515151515154,,,,,,,,,,,
1.4227272727272729e-06,0.4555555555555556,,,,,,,,,,,
1.4227272727272729e-06,0.45959595959595956,,,,,,,,,,,
1.4227272727272729e-06,0.4636363636363636,,,,,,,,,,,
1.4227272727272729e-06,0.4676767676767677,,,,,,,,,,,
1.4227272727272729e-06,0.47171717171717176,,,,,,,,,,,
1.4227272727272729e-06,0.4757575757575757,,,,,,,,,,,
1.4227272727272729e-06,0.4797979797979798,,,,,,,,,,,
1.4227272727272729e-06,0.48383838383838385,,,,,,,,,,,
1.4227272727272729e-06,0.4878787878787879,,,,,,,,,,,
1.4227272727272729e-06,0.491919191919192,,,,,,,,,,,
1.4227272727272729e-06,0.49595959595959593,,,,,,,,,,,
1.4227272727272729e-06,0.5,,,,,,,,,,,
1.5236363636363638e-06,0.1,,,,,,,,,,,
1.5236363636363638e-06,0.10404040404040404,,,,,,,,,,,
1.5236363636363638e-06,0.10808080808080808,,,,,,,,,,,
1.5236363636363638e-06,0.11212121212121212,,,,,,,,,,,
1.5236363636363638e-06,0.11616161616161616,,,,,,,,,,,
